"ID fiche";"type de suivi";"date sortie";"heure début";"heure fin";"coefficient marée";"heure marée basse";"hauteur basse mer";"période";"libellé campagne";"libellé sortie";"référent sortie";"équipe terrain";"territoire";"code site";"site";"zone";"type protocole";"version protocole";"auteur saisie";"organisme suivi";"couverture nuageuse";"précipitations";"pression atmosphérique";"température";"force du vent";"force du vent en rafale";"direction du vent";"état de la mer";"commentaires"
425113;"Suivi de la fréquentation des pêcheurs";"2019-09-09 00:00:00.0";"14:15";"15:00";44;"14:14";;"Semaine";"jun-19";"2019-09-09-ECOT-FRE-003";"Anne-Marie BERTRAND";;"Est Cotentin";"ECOT_06B";"Le Run";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";;"Pluie continue";;;;;;;
425116;"Suivi de la fréquentation des pêcheurs";"2019-09-28 00:00:00.0";"16:30";"17:25";108;"17:25";;"Week-end ou Jour Férié";"jun-19";"2019-09-28-ECOT-FRE-014";"Anne-Marie BERTRAND";;"Est Cotentin";"ECOT_06B";"Le Run";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";;"Pas de précipitation";;;;;;;
425118;"Suivi de la fréquentation des pêcheurs";"2019-10-26 00:00:00.0";"15:10";"16:29";99;"16:29";;"Week-end ou Jour Férié";"jun-19";"2019-10-26-ECOT-FRE-002";"Anne-Marie BERTRAND";;"Est Cotentin";"ECOT_06B";"Le Run";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";;"Pas de précipitation";;;;;;;
425138;"Suivi de la fréquentation des pêcheurs";"2019-09-16 00:00:00.0";"15:50";"16:36";85;"16:36";;"Semaine";"sep-19";"2019-09-16-GONB-FRE-002";"Anne-marie BERTRAND";;"Golfe Normand Breton";"GONB_08I";"Bretteville-sur-Ay / Glatigny";;"Comptage simple";"V2014";"LECOEUR";"CPIE du Cotentin";"75-100% (Très nuageux)";"Pas de précipitation";;;;;;;
425146;"Suivi de la fréquentation des pêcheurs";"2019-09-02 00:00:00.0";"14:30";"14:40";107;"13:53";;"Semaine";"sep-19";"2019-09-02-EGMP-FRE-023";"Gaël Perrochon";;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_105";"Bonne Anse";;"Comptage sur une marée";"V2014";"PERROCHON";"Communauté d'agglomération Royan Atlantique";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;"0-Calme-1 km/h-Mer d'huile";;;;
428973;"Suivi de la fréquentation des pêcheurs";"2019-08-03 00:00:00.0";"16:40";"17:00";104;"17:00";;"Week-end ou Jour Férié";"aou-19";"2019-08-03-GONB-FRE-172";"Didier Lecoeur";;"Golfe Normand Breton";"GONB_08J";"Surville (La poudrière)";;"Comptage simple";"V2014";"LECOEUR";"CPIE du Cotentin";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
428976;"Suivi de la fréquentation des pêcheurs";"2019-09-03 00:00:00.0";"17:00";"19:00";96;"18:02";;"Semaine";"sep-19";"2019-09-03-GONB-FRE-011";"Gaétan Velleret";;"Golfe Normand Breton";"GONB_08J";"Surville (La poudrière)";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";"25-75% (Nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
428978;"Suivi de la fréquentation des pêcheurs";"2019-09-27 00:00:00.0";"13:00";"15:00";96;"14:06";;"Semaine";"sep-19";"2019-09-27-GONB-FRE-009";"Didier Lecoeur";"
";"Golfe Normand Breton";"GONB_08J";"Surville (La poudrière)";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";"75-100% (Très nuageux)";"Pluies éparses";;;;;;"4-agitée-1,25 à 2,5 m";
428980;"Suivi de la fréquentation des pêcheurs";"2019-03-21 00:00:00.0";"15:30";"17:00";114;"16:28";;"Semaine";"mar-19";"2019-02-21-ECOT-FRE-013";"Didier Lecoeur";;"Est Cotentin";"ECOT_03";"De la pointe de la Loge - la plage du Vicq";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";"75-100% (Très nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
428982;"Suivi de la fréquentation des pêcheurs";"2019-10-29 00:00:00.0";"13:40";"16:00";109;;;;"oct-19";"2019-10-29-GONB-FRE-013";"Didier Lecoeur";;"Golfe Normand Breton";"GONB_09B";"Barneville";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";"75-100% (Très nuageux)";"Pluie continue";;;;;;;
428984;"Suivi de la fréquentation des pêcheurs";"2019-09-30 00:00:00.0";"15:36";"17:15";115;"16:25";;"Semaine";"sep-19";"2019-09-30-GONB-FRE-015";"Didier Lecoeur";;"Golfe Normand Breton";"GONB_09B";"Barneville";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";"75-100% (Très nuageux)";"Pluie fine";;;;;;"4-agitée-1,25 à 2,5 m";
428986;"Suivi de la fréquentation des pêcheurs";"2019-09-01 00:00:00.0";"15:40";"17:00";113;"16:45";;"Week-end ou Jour Férié";"sep-19";"2019-09-01-GONB-FRE-004";"Didier Lecoeur";;"Golfe Normand Breton";"GONB_09B";"Barneville";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
428990;"Suivi de la fréquentation des pêcheurs";"2019-08-05 00:00:00.0";"17:15";"19:45";91;"18:32";;"Vacances";"aou-19";"2019-08-05-GONB-FRE-022";"Didier Lecoeur";;"Golfe Normand Breton";"GONB_08E";"Pirou-Plage";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";"75-100% (Très nuageux)";"Pas de précipitation";;;;;;;
428995;"Suivi de la fréquentation des pêcheurs";"2019-10-29 00:00:00.0";"15:00";"16:00";111;"15:01";;"Vacances";"oct-19";"2019-10-29-GONB-FRE-014";"Didier Lecoeur";;"Golfe Normand Breton";"GONB_08I";"Bretteville-sur-Ay / Glatigny";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";"75-100% (Très nuageux)";"Pluie continue";;;;;;;
428997;"Suivi de la fréquentation des pêcheurs";"2019-11-10 00:00:00.0";"14:30";"16:00";77;"15:00";;"Vacances";"nov-19";"2019-11-10-GONB-FRE-001";"Didier Lecoeur";;"Golfe Normand Breton";"GONB_09B";"Barneville";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";;"Pas de précipitation";;;;;;"0-calme-0 m";
428999;"Suivi de la fréquentation des pêcheurs";"2019-05-21 00:00:00.0";"16:15";"17:15";84;"17:00";;;"mai-19";"2019-05-21-GONB-FRE-006";"Didier Lecoeur";;"Golfe Normand Breton";"GONB_09A";"Portbail";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
429001;"Suivi de la fréquentation des pêcheurs";"2019-11-11 00:00:00.0";"16:10";"17:50";94;"17:12";;"Semaine";"nov-19";"2019-11-11-GONB-FRE-001";"Didier Lecoeur";;"Golfe Normand Breton";"GONB_08K";"Denneville";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
429003;"Suivi de la fréquentation des pêcheurs";"2019-07-19 00:00:00.0";"14:30";"17:15";77;"16:30";;"Semaine";"jul-19";"2019-07-19-GONB-FRE-004";"Didier Lecoeur";;"Golfe Normand Breton";"GONB_09A";"Portbail";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";"75-100% (Très nuageux)";;;;;;;;
429005;"Suivi de la fréquentation des pêcheurs";"2019-08-18 00:00:00.0";"13:00";"15:00";91;"14:13";;"Semaine";"aou-19";"2019-08-18-GONB-FRE-002";"Didier Lecoeur";;"Golfe Normand Breton";"GONB_09B";"Barneville";;"Comptage simple";;"LECOEUR";;"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
429007;"Suivi de la fréquentation des pêcheurs";"2019-10-14 00:00:00.0";"14:40";"16:15";87;"15:43";;"Semaine";"oct-19";"2019-10-14-GONB-FRE-002";;;"Golfe Normand Breton";"GONB_08E";"Pirou-Plage";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";"75-100% (Très nuageux)";"Pluies éparses";;;;;;;
429009;"Suivi de la fréquentation des pêcheurs";"2019-08-19 00:00:00.0";"15:00";"16:45";80;"16:00";;"Vacances";"aou-19";"2019-08-19-GONB-FRE-005";"Didier Lecoeur";;"Golfe Normand Breton";"GONB_09A";"Portbail";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";"75-100% (Très nuageux)";"Pas de précipitation";;;;;;"3-peu agitée-0,5 à 1,25 m";
429011;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"18:26";"18:40";103;"18:14";;"Vacances";"aou-19";"2019-08-02-ECOT-FRE-322";"Didier Lecoeur";;"Est Cotentin";"ECOT_04";"Du Couperon au Havre de Houlvi";;"Comptage collectif";;"LECOEUR";"CPIE du Cotentin";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
429013;"Suivi de la fréquentation des pêcheurs";"2019-07-31 00:00:00.0";"15:30";"16:15";86;"17:00";;"Vacances";"jul-19";"2019-07-31-ECOT-FRE-004";"Anne-Marie Bertrand";;"Est Cotentin";"ECOT_22";"Barfleur";;"Comptage simple";;"LECOEUR";"CPIE du Cotentin";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;"0-Calme-1 km/h-Mer d'huile";;;"0-calme-0 m";
429015;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"17:15";"17:46";103;"18:14";;;"aou-19";"2019-08-02-ECOT-FRE-323";"Didier Lecoeur";;"Est Cotentin";"ECOT_22";"Barfleur";;"Comptage collectif";;"LECOEUR";"CPIE du Cotentin";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
429019;"Suivi de la fréquentation des pêcheurs";"2019-12-11 00:00:00.0";"12:00";;81;"13:08";;"Semaine";"dec-19";"2019-12-11-GONB-FRE-001";"AUBERT Marine";;"Golfe Normand Breton";"GONB_02M";"Pointe du Grouin à la Pointe de la Chaine";;"Comptage simple";"V2014";"DANIEL";"Maison de la baie du Vivier-sur-Mer";;;;;;;;;
429100;"Suivi de la fréquentation des pêcheurs";"2020-01-12 00:00:00.0";"11:00";"12:30";93;"11:49";;"Week-end ou Jour Férié";"jan-20";"2020-01-12-EGMP-FRE-001";"Jean-Baptiste Bonnin";"Jean-Baptiste Bonnin";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_148";"Boyardville";;"Comptage simple";"V2014";"ROPERS";"CPIE Marennes-Oléron";"75-100% (Très nuageux)";"Pas de précipitation";;;;;;;"Comptage effectué pendant une marée de pêche et de sensibilisation "
429120;"Suivi de la fréquentation des pêcheurs";"2020-01-15 00:00:00.0";"08:45";"12:00";91;;;"Semaine";"jan-20";"2020-01-15-EPMO-FRE-001";"Gregory Engelbrecht";;"Estuaires Picards et Mer d'Opale";"EPMO_19";"Equihen";;"Comptage simple";"V2014";"ENGELBRECHT";;"75-100% (Très nuageux)";;;;;;"Sud-Ouest";;
429124;"Suivi de la fréquentation des pêcheurs";"2020-01-15 00:00:00.0";"08:45";"12:00";91;;;"Semaine";"jan-20";"2020-01-15-EPMO-FRE-003";"Gregory Engelbrecht";;"Estuaires Picards et Mer d'Opale";"EPMO_33";"Portel-Equihen";;"Comptage simple";"V2014";"ENGELBRECHT";;"75-100% (Très nuageux)";;;;;;"Sud-Ouest";;
429129;"Suivi de la fréquentation des pêcheurs";"2020-01-15 00:00:00.0";"08:45";"12:00";91;;;"Semaine";"jan-20";"2020-01-15-EPMO-FRE-004";"Gregory Engelbrecht";;"Estuaires Picards et Mer d'Opale";"EPMO_27";"Le Portel";;"Comptage simple";"V2014";"ENGELBRECHT";;"75-100% (Très nuageux)";;;;;;"Sud-Ouest";;
429134;"Suivi de la fréquentation des pêcheurs";"2020-01-15 00:00:00.0";"08:45";"12:00";91;;;"Semaine";"jan-20";"2020-01-15-EPMO-FRE-005";"Gregory Engelbrecht";;"Estuaires Picards et Mer d'Opale";"EPMO_08";"Boulogne-sur-Mer";;"Comptage simple";"V2014";"ENGELBRECHT";;"75-100% (Très nuageux)";;;;;;"Sud-Ouest";;
429139;"Suivi de la fréquentation des pêcheurs";"2020-01-15 00:00:00.0";"08:45";"12:00";91;;;"Semaine";"jan-20";"2020-01-15-EPMO-FRE-006";"Gregory Engelbrecht";;"Estuaires Picards et Mer d'Opale";"EPMO_39";"Wimereux";;"Comptage simple";"V2014";"ENGELBRECHT";;"75-100% (Très nuageux)";;;;;;"Sud-Ouest";;
429144;"Suivi de la fréquentation des pêcheurs";"2020-01-15 00:00:00.0";"08:45";"12:00";91;;;"Semaine";"jan-20";"2020-01-15-EPMO-FRE-007";"Gregory Engelbrecht";;"Estuaires Picards et Mer d'Opale";"EPMO_32";"Pointe aux oies";;"Comptage simple";"V2014";"ENGELBRECHT";;"75-100% (Très nuageux)";;;;;;"Sud-Ouest";;
429147;"Suivi de la fréquentation des pêcheurs";"2020-01-15 00:00:00.0";"08:45";"12:00";91;;;"Semaine";"jan-20";"2020-01-15-EPMO-FRE-008";"Gregory Engelbrecht";;"Estuaires Picards et Mer d'Opale";"EPMO_01";"Ambleteuse";;"Comptage simple";"V2014";"ENGELBRECHT";;"75-100% (Très nuageux)";;;;;;"Sud-Ouest";;
429152;"Suivi de la fréquentation des pêcheurs";"2020-01-13 00:00:00.0";"07:45";"11:00";95;;;;"jan-20";"2020-01-13-EPMO-FRE-001";;;"Estuaires Picards et Mer d'Opale";"EPMO_19";"Equihen";;"Comptage simple";"V2014";"CAPELLE";;"75-100% (Très nuageux)";;;;;;"Sud-Ouest";;
429156;"Suivi de la fréquentation des pêcheurs";"2020-01-13 00:00:00.0";"07:45";"11:00";95;;;;"jan-20";"2020-01-13-EPMO-FRE-003";;;"Estuaires Picards et Mer d'Opale";"EPMO_33";"Portel-Equihen";;"Comptage simple";"V2014";"CAPELLE";;"75-100% (Très nuageux)";;;;;;"Sud-Ouest";;
429161;"Suivi de la fréquentation des pêcheurs";"2020-01-13 00:00:00.0";"07:45";"11:00";95;;;;"jan-20";"2020-01-13-EPMO-FRE-004";;;"Estuaires Picards et Mer d'Opale";"EPMO_27";"Le Portel";;"Comptage simple";"V2014";"CAPELLE";;"75-100% (Très nuageux)";;;;;;"Sud-Ouest";;
429166;"Suivi de la fréquentation des pêcheurs";"2020-01-13 00:00:00.0";"07:45";"11:00";95;;;;"jan-20";"2020-01-13-EPMO-FRE-005";;;"Estuaires Picards et Mer d'Opale";"EPMO_08";"Boulogne-sur-Mer";;"Comptage simple";"V2014";"CAPELLE";;"75-100% (Très nuageux)";;;;;;"Sud-Ouest";;
429171;"Suivi de la fréquentation des pêcheurs";"2020-01-13 00:00:00.0";"07:45";"11:00";95;;;;"jan-20";"2020-01-13-EPMO-FRE-006";;;"Estuaires Picards et Mer d'Opale";"EPMO_39";"Wimereux";;"Comptage simple";"V2014";"CAPELLE";;"75-100% (Très nuageux)";;;;;;"Sud-Ouest";;
429176;"Suivi de la fréquentation des pêcheurs";"2020-01-13 00:00:00.0";"07:45";"11:00";95;;;;"jan-20";"2020-01-13-EPMO-FRE-007";;;"Estuaires Picards et Mer d'Opale";"EPMO_01";"Ambleteuse";;"Comptage simple";"V2014";"CAPELLE";;"75-100% (Très nuageux)";;;;;;"Sud-Ouest";;
429181;"Suivi de la fréquentation des pêcheurs";"2020-01-13 00:00:00.0";"07:45";"11:00";95;;;;"jan-20";"2020-01-13-EPMO-FRE-008";;;"Estuaires Picards et Mer d'Opale";"EPMO_32";"Pointe aux oies";;"Comptage simple";"V2014";"CAPELLE";;"75-100% (Très nuageux)";;;;;;"Sud-Ouest";;
429383;"Suivi de la fréquentation des pêcheurs";"2020-02-11 00:00:00.0";"14:30";;108;"15:45";;"Semaine";"fev-20";"2020-02-11-GONB-FRE-001";"BERHAULT Laurine";;"Golfe Normand Breton";"GONB_03D";"Le Vivier-sur-Mer - La Larronnière";;"Comptage collectif";"V2014";"DANIEL";"Maison de la baie du Vivier-sur-Mer";"75-100% (Très nuageux)";"Pluies éparses";;;"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"Nord-Ouest";"5-forte-2,5 à 4 m";
429385;"Suivi de la fréquentation des pêcheurs";"2020-02-11 00:00:00.0";"14:30";;108;"15:47";;"Semaine";"fev-20";"2020-02-11-GONB-FRE-002";"AUBERT Marine";;"Golfe Normand Breton";"GONB_02M";"Pointe du Grouin à la Pointe de la Chaine";;"Comptage collectif";"V2014";"DANIEL";"Maison de la baie du Vivier-sur-Mer";"75-100% (Très nuageux)";"Pluies éparses";;;"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"Nord-Ouest";"5-forte-2,5 à 4 m";
429387;"Suivi de la fréquentation des pêcheurs";"2020-02-11 00:00:00.0";"14:30";;108;"15:47";;"Semaine";"fev-20";"2020-02-11-GONB-FRE-003";"AUBERT Marine";;"Golfe Normand Breton";"GONB_03B";"Cancale - St-Benoît-des-Ondes";;"Comptage collectif";"V2014";"DANIEL";"Maison de la baie du Vivier-sur-Mer";"75-100% (Très nuageux)";"Pluies éparses";;;"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"Nord-Ouest";"5-forte-2,5 à 4 m";
429389;"Suivi de la fréquentation des pêcheurs";"2020-02-11 00:00:00.0";"14:37";;108;"15:47";;"Semaine";"fev-20";"2020-02-11-GONB-FRE-004";"AUBERT Marine";;"Golfe Normand Breton";"GONB_03C";"Hirel";;"Comptage collectif";"V2014";"DANIEL";"Maison de la baie du Vivier-sur-Mer";"75-100% (Très nuageux)";"Pluies éparses";;;"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"Nord-Ouest";"5-forte-2,5 à 4 m";
429391;"Suivi de la fréquentation des pêcheurs";"2020-02-11 00:00:00.0";"13:00";;108;"15:47";;"Semaine";"fev-20";"2020-02-11-GONB-FRE-005";"LESACHER Manuel";;"Golfe Normand Breton";"GONB_03E";"Cherrueix - Banc des hermelles";"Récifs d'hermelles de Sainte-Anne";"Comptage collectif";"V2014";"DANIEL";"Maison de la baie du Vivier-sur-Mer";"75-100% (Très nuageux)";"Pluies éparses";;;"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"5-Bonne brise-29 à 38 km/h-Vagues modérées.";"Nord-Ouest";"5-forte-2,5 à 4 m";
429393;"Suivi de la fréquentation des pêcheurs";"2020-01-13 00:00:00.0";;;95;"15:54";;"Semaine";"jan-20";"2020-01-13-GONB-FRE-008";"AUBERT Marine";;"Golfe Normand Breton";"GONB_02M";"Pointe du Grouin à la Pointe de la Chaine";;"Comptage simple";"V2014";"DANIEL";"Maison de la baie du Vivier-sur-Mer";"75-100% (Très nuageux)";"Pluie fine";;;;;;;
429481;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"15:05";"16:40";103;;;"Vacances";"aou-19";"2019-08-02-GONB-FRE-326";"Didier LECOEUR";"Claire Perrin";"Golfe Normand Breton";"GONB_11A";"Nez de Jobourg au Sémaphore de la Hague";;"Comptage collectif";"V2014";"LECOEUR";"CPIE du Cotentin";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;21.0;"0-Calme-1 km/h-Mer d'huile";;;"0-calme-0 m";
429483;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"17:42";"18:04";103;;;"Vacances";"aou-19";"2019-08-02-ECOT-FRE-326";"Didier LECOEUR";"Isabelle RAUSS";"Est Cotentin";"ECOT_03";"De la pointe de la Loge - la plage du Vicq";;"Comptage collectif";"V2014";"LECOEUR";"CPIE du Cotentin";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;23.0;"0-Calme-1 km/h-Mer d'huile";;;"0-calme-0 m";
429485;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"17:00";"17:39";103;;;"Vacances";"aou-19";"2019-08-02-ECOT-FRE-328";"Didier LECOEUR";"Isabelle RAUSS";"Est Cotentin";"ECOT_02";"De la plage de la Mondrée - la pointe de la Loge";;"Comptage collectif";"V2014";"LECOEUR";"CPIE du Cotentin";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;23.0;"0-Calme-1 km/h-Mer d'huile";;;"0-calme-0 m";
429487;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"17:00";"17:40";103;"18:14";;"Vacances";"aou-19";"2019-08-02-ECOT-FRE-328";"Didier LECOEUR";"William Ardley";"Est Cotentin";"ECOT_23";"De la pointe du Brick à l’anse du vieux fort du Cap Lévi";;"Comptage collectif";"V2014";"LECOEUR";"CPIE du Cotentin";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;23.0;"0-Calme-1 km/h-Mer d'huile";;;"0-calme-0 m";
429489;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"17:45";"18:20";103;"18:14";;"Vacances";"aou-19";"2019-08-02-ECOT-FRE-329";"Didier LECOEUR";"William Ardley";"Est Cotentin";"ECOT_01";"Du port Cap Lévi au Port Pignot";;"Comptage collectif";"V2014";"LECOEUR";"CPIE du Cotentin";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;22.0;"0-Calme-1 km/h-Mer d'huile";;;"0-calme-0 m";
429491;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"17:00";"18:04";103;"18:14";;"Vacances";"aou-19";"2019-08-02-ECOT-FRE-330";"Didier LECOEUR";"Didier LECOEUR";"Est Cotentin";"ECOT_24";"De Montfarville (pointe Maigret) à la pointe de Fouly";;"Comptage collectif";"V2014";"LECOEUR";"CPIE du Cotentin";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;22.0;"0-Calme-1 km/h-Mer d'huile";;;"0-calme-0 m";
429493;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"16:30";"19:10";103;"18:40";;"Vacances";"aou-19";"2019-08-02-ECOT-FRE-331";"Didier LECOEUR";"Christian Leconte";"Est Cotentin";"ECOT_09A";"Baie de Morsalines";;"Comptage collectif";"V2014";"LECOEUR";;"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;22.0;"0-Calme-1 km/h-Mer d'huile";"0-Calme-1 km/h-Mer d'huile";;"0-calme-0 m";
429495;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"16:30";"19:10";103;"18:40";;"Vacances";"aou-19";"2019-08-02-ECOT-FRE-333";"Didier LECOEUR";"Christian Leconte";"Est Cotentin";"ECOT_08A";"Anse du Cul du Loup";;"Comptage collectif";"V2014";"LECOEUR";;"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;22.0;"0-Calme-1 km/h-Mer d'huile";"0-Calme-1 km/h-Mer d'huile";;"0-calme-0 m";
429497;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"16:30";"19:10";103;"18:40";;"Vacances";"aou-19";"2019-08-02-ECOT-FRE-334";"Didier LECOEUR";"Christian Leconte";"Est Cotentin";"ECOT_06D";"Ile de Tatihou";;"Comptage collectif";"V2014";"LECOEUR";;"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;22.0;"0-Calme-1 km/h-Mer d'huile";"0-Calme-1 km/h-Mer d'huile";;"0-calme-0 m";
429499;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"16:30";"19:10";103;"18:40";;"Vacances";"aou-19";"2019-08-02-ECOT-FRE-335";"Didier LECOEUR";"Christian Leconte";"Est Cotentin";"ECOT_06A";"Jonville - Fond de baie";;"Comptage collectif";"V2014";"LECOEUR";;"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;22.0;"0-Calme-1 km/h-Mer d'huile";"0-Calme-1 km/h-Mer d'huile";;"0-calme-0 m";
429501;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"16:30";"19:10";103;"18:40";;"Vacances";"aou-19";"2019-08-02-ECOT-FRE-336";"Didier LECOEUR";"Christian Leconte";"Est Cotentin";"ECOT_07A";"La Hougue - Secteur Est";;"Comptage collectif";"V2014";"LECOEUR";;"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;22.0;"0-Calme-1 km/h-Mer d'huile";"0-Calme-1 km/h-Mer d'huile";;"0-calme-0 m";
429503;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"16:30";"19:10";103;"18:40";;"Vacances";"aou-19";"2019-08-02-ECOT-FRE-337";"Didier LECOEUR";"Christian Leconte";"Est Cotentin";"ECOT_06B";"Le Run";;"Comptage collectif";"V2014";"LECOEUR";;"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;22.0;"0-Calme-1 km/h-Mer d'huile";"0-Calme-1 km/h-Mer d'huile";;"0-calme-0 m";
429505;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"16:30";"19:10";103;"18:40";;"Vacances";"aou-19";"2019-08-02-ECOT-FRE-338";"Didier LECOEUR";"Christian Leconte";"Est Cotentin";"ECOT_05B";"Pointe de Saire";;"Comptage collectif";"V2014";"LECOEUR";;"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;22.0;"0-Calme-1 km/h-Mer d'huile";"0-Calme-1 km/h-Mer d'huile";;"0-calme-0 m";
429507;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"16:30";"19:10";103;"18:40";;"Vacances";"aou-19";"2019-08-02-ECOT-FRE-339";"Didier LECOEUR";"Christian Leconte";"Est Cotentin";"ECOT_06C";"Port de Saint Vaast";;"Comptage collectif";"V2014";"LECOEUR";;"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;22.0;"0-Calme-1 km/h-Mer d'huile";"0-Calme-1 km/h-Mer d'huile";;"0-calme-0 m";
429509;"Suivi de la fréquentation des pêcheurs";"2019-08-02 00:00:00.0";"16:30";"19:10";103;"18:40";;"Vacances";"aou-19";"2019-08-02-ECOT-FRE-340";"Didier LECOEUR";"Christian Leconte";"Est Cotentin";"ECOT_05A";"Roches du Dranguet";;"Comptage collectif";"V2014";"LECOEUR";;"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;22.0;"0-Calme-1 km/h-Mer d'huile";"0-Calme-1 km/h-Mer d'huile";;"0-calme-0 m";
430091;"Suivi de la fréquentation des pêcheurs";"2020-03-09 00:00:00.0";"12:00";"15:30";105;"13:56";1.05;"Semaine";"mar-20";"2020-03-09-GONB-FRE-002";"AUBERT Marine";;"Golfe Normand Breton";"GONB_03D";"Le Vivier-sur-Mer - La Larronnière";;"Comptage simple";"V2014";"DANIEL";"Maison de la baie du Vivier-sur-Mer";"25-75% (Nuageux)";"Pas de précipitation";;;;;;;
430093;"Suivi de la fréquentation des pêcheurs";"2020-03-10 00:00:00.0";"11:45";"17:00";114;"14:46";;"Semaine";"mar-20";"2020-03-10-GONB-FRE-002";"AUBERT Marine";;"Golfe Normand Breton";"GONB_03E";"Cherrueix - Banc des hermelles";"Récifs d'hermelles de Sainte-Anne";"Comptage simple";"V2014";"DANIEL";"Maison de la baie du Vivier-sur-Mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
430095;"Suivi de la fréquentation des pêcheurs";"2020-03-11 00:00:00.0";;;117;;;"Semaine";"mar-20";"2020-03-11-GONB-FRE-004";"AUBERT Marine";;"Golfe Normand Breton";"GONB_02M";"Pointe du Grouin à la Pointe de la Chaine";;"Comptage simple";"V2014";"DANIEL";"Maison de la baie du Vivier-sur-Mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
